,0,1,2,3,4,5,6,7,8,9,10,11,,0.098039216,9.803921569,,
3761,49,67,59,62,64,67,65,67,68,60,57,59,,,,,
3762,49,67,60,56,63,67,64,66,68,59,57,62,,,,,
3763,49,66,60,63,63,67,63,65,68,60,58,64,,,,,
3764,49,66,61,59,62,66,66,66,67,58,57,62,,,,,
3765,50,68,61,59,64,68,67,65,68,61,57,63,,,,,
3766,50,67,60,57,63,68,67,66,67,64,57,63,,,,,
3767,55,67,60,58,64,68,66,67,68,60,57,60,,,,,
3768,49,67,62,53,64,68,69,67,68,65,58,66,,,,,
3769,49,67,62,56,65,68,65,67,67,63,57,60,,,,,
3770,49,67,57,53,63,67,66,66,67,61,57,64,,,,,
3771,48,67,57,55,64,67,66,66,67,61,57,62,,,,,
3772,49,68,57,57,64,67,65,66,68,58,56,59,,,,,
3773,49,67,59,60,67,68,66,67,68,63,57,62,,,,,
3774,49,68,56,52,64,67,65,67,67,63,57,59,,,,,
3775,50,68,57,61,63,68,68,66,68,63,57,63,,,,,
3776,49,67,55,63,65,68,66,67,68,64,57,60,,,,,
3777,49,67,58,54,63,67,68,66,68,59,57,62,,,,,
3778,48,68,57,57,64,68,66,66,69,62,58,60,,,,,
3779,49,67,57,52,64,68,64,67,68,59,57,67,,,,,
3780,49,69,53,55,65,67,65,66,67,60,57,60,,,,,
3781,48,67,57,62,65,68,65,67,68,59,57,57,,,,,
3782,48,67,60,56,63,67,67,66,67,61,56,62,,,,,
3783,43,67,59,51,64,67,65,65,67,62,56,60,,,,,
3784,48,67,59,57,63,67,65,66,68,60,57,62,,,,,
3785,49,68,58,59,64,68,66,67,68,64,57,62,,,,,
3786,49,68,56,59,64,68,66,68,68,62,57,62,,,,,
3787,48,68,59,58,63,67,65,68,68,65,57,63,,,,,
3788,49,68,60,54,63,67,64,66,67,62,57,63,,,,,
3789,49,67,59,55,64,68,66,67,67,62,57,61,,,,,
3790,48,67,59,55,63,67,65,66,67,62,57,65,,,,,
3791,49,67,59,56,65,67,67,66,68,62,57,60,,,,,
3792,48,67,60,63,64,67,67,65,67,61,57,63,,,,,
3793,49,67,59,59,64,67,67,65,67,62,56,60,,,,,
3794,48,66,59,63,64,68,65,67,68,63,57,61,,,,,
3795,49,69,62,59,65,68,66,67,68,60,58,63,,,,,
3796,49,68,61,59,65,68,65,67,68,60,57,62,,,,,
3797,49,68,64,55,65,69,64,68,68,61,57,63,,,,,
3798,48,67,59,57,63,67,65,67,67,58,57,63,,,,,
3799,48,68,54,61,65,68,66,66,68,63,57,58,,,,,
3800,48,66,60,55,64,67,66,66,67,60,57,62,,,,,
3801,48,67,64,61,64,68,67,66,67,60,57,64,,,,,
3802,48,66,58,58,64,67,67,68,67,65,57,61,,,,,
3803,48,68,53,57,65,67,65,66,68,60,57,56,,,,,
3804,48,67,58,56,64,67,65,66,68,59,57,62,,,,,
3805,48,67,55,63,64,67,66,66,67,60,57,62,,,,,
3806,39,68,58,60,64,68,66,66,67,61,56,62,,,,,
3807,48,67,55,59,64,67,66,67,67,61,57,63,,,,,
3808,48,67,59,59,62,67,65,67,67,64,56,61,,,,,
3809,49,68,59,63,64,68,64,65,67,60,56,60,,,,,
3810,47,67,59,52,63,67,64,67,67,64,57,64,,,,,
3811,48,67,58,61,63,67,65,68,67,62,57,61,,,,,
3812,48,67,64,53,65,67,66,65,67,61,57,59,,,,,
3813,47,66,59,56,64,67,64,67,67,62,57,59,,,,,
3814,47,67,56,57,62,67,64,67,67,59,57,64,,,,,
3815,48,67,60,59,64,67,67,65,67,62,57,61,,,,,
3816,48,66,59,59,64,67,66,66,68,62,57,62,,,,,
3817,48,67,60,60,63,67,65,66,68,61,57,62,,,,,
3818,48,67,62,58,63,67,67,66,67,60,57,62,,,,,
3819,48,67,58,56,65,67,67,66,67,62,57,56,,,,,
3820,48,67,65,57,64,67,64,67,68,61,56,62,,,,,
3821,48,67,57,57,65,67,66,67,67,60,57,59,,,,,
3822,47,67,60,55,65,68,67,66,67,60,56,59,,,,,
3823,47,67,59,59,64,67,66,66,67,62,56,60,,,,,
3824,46,71,58,58,64,68,67,66,68,62,57,59,,,,,
3825,47,74,61,55,65,68,66,65,67,61,56,59,,,,,
3826,48,71,58,58,66,67,66,66,67,62,57,61,,,,,
3827,47,81,59,52,65,67,65,65,68,61,57,56,,,,,
3828,47,80,57,55,65,68,65,66,68,59,57,62,,,,,
3829,47,87,56,61,65,70,64,66,67,61,57,60,,,,,
3830,45,85,57,58,65,68,66,67,68,59,57,62,,,,,
3831,48,80,55,63,66,68,67,68,69,61,57,63,,,,,
3832,47,81,58,60,64,67,66,66,68,59,57,61,,,,,
3833,56,80,58,62,66,67,66,67,69,61,57,60,,,,,
3834,48,95,64,55,66,68,65,66,67,63,57,63,,,,,
3835,47,94,64,58,66,67,65,66,67,60,57,60,,,,,
3836,47,82,70,58,66,67,67,66,67,61,57,63,,,,,
3837,47,94,67,59,66,68,67,67,68,61,57,62,,,,,
3838,47,89,68,52,66,67,66,65,67,59,57,61,,,,,
3839,48,91,66,62,66,68,65,68,67,62,56,58,,,,,
3840,47,90,67,57,66,67,67,67,68,60,57,66,,,,,
3841,48,89,69,62,67,67,69,68,68,61,58,61,,,,,
3842,47,86,68,60,66,68,68,66,68,63,58,63,,,,,
3843,47,89,67,56,65,68,68,67,68,62,57,62,,,,,
3844,47,90,73,57,67,68,66,67,67,62,57,62,,,,,
3845,47,96,71,55,71,68,66,68,68,63,57,59,,,,,
3846,48,96,77,60,69,67,67,67,67,61,57,60,,,,,
3847,48,93,71,59,67,71,67,67,67,59,57,65,,,,,
3848,48,91,78,62,75,71,67,67,67,60,56,59,,,,,
3849,47,89,73,63,79,72,67,66,67,59,57,56,,,,,
3850,47,88,77,60,82,70,67,67,68,61,57,62,,,,,
3851,47,86,73,65,79,71,68,67,68,60,57,63,,,,,
3852,48,86,72,65,71,67,67,68,69,62,56,64,,,,,
3853,48,84,71,67,75,75,71,69,68,62,57,59,,,,,
3854,47,84,65,64,76,81,74,67,67,62,57,57,,,,,
3855,48,83,71,69,78,87,73,68,68,59,56,59,,,,,
3856,47,81,58,66,74,83,72,68,67,60,57,64,,,,,
3857,49,80,59,62,81,78,82,70,68,58,56,60,,,,,
3858,48,79,58,61,77,82,84,72,67,60,57,57,,,,,
3859,49,78,57,62,92,81,82,71,68,59,57,62,,,,,
3860,50,78,61,65,86,87,78,77,68,60,57,60,,,,,
3861,49,76,58,60,91,93,81,74,67,64,57,62,,,,,
3862,49,75,60,59,84,93,79,74,67,61,57,63,,,,,
3863,50,74,58,61,86,91,78,71,73,62,57,62,,,,,
3864,50,73,61,62,82,81,84,74,71,63,57,63,,,,,
3865,51,73,53,61,79,94,79,78,71,59,57,58,,,,,
3866,49,71,60,60,76,81,88,66,70,61,57,60,,,,,
3867,49,71,61,60,73,91,86,71,72,67,57,57,,,,,
3868,50,70,59,58,72,92,90,69,77,67,57,60,,,,,
3869,50,69,64,53,71,89,83,75,80,69,57,56,,,,,
3870,50,71,57,57,71,93,88,80,80,68,57,62,,,,,
3871,61,72,56,52,68,89,86,86,75,71,58,62,,,,,
3872,50,70,57,55,68,87,90,83,84,73,57,61,,,,,
3873,51,71,62,62,67,87,87,88,80,71,57,62,,,,,
3874,51,70,57,60,66,86,87,83,83,72,57,63,,,,,
3875,51,70,57,58,66,84,87,90,79,73,57,64,,,,,
3876,51,69,59,52,65,83,83,81,87,84,57,63,,,,,
3877,53,69,61,63,65,81,81,76,93,80,58,62,,,,,
3878,51,67,58,53,63,79,77,87,85,80,57,65,,,,,
3879,51,67,64,56,62,77,73,77,84,74,57,61,,,,,
3880,51,67,57,63,60,76,70,74,82,70,56,64,,,,,
3881,51,68,54,57,62,75,69,72,80,69,56,61,,,,,
3882,52,67,57,59,59,73,67,69,77,66,56,64,,,,,
3883,52,68,54,60,62,73,67,68,76,64,56,59,,,,,
3884,52,68,57,58,63,71,66,67,75,66,56,57,,,,,
3885,52,67,60,59,58,71,65,67,73,62,56,60,,,,,
3886,54,67,64,64,61,70,66,66,72,61,56,59,,,,,
3887,53,67,57,56,64,71,64,66,71,63,56,57,,,,,
3888,51,67,64,59,63,67,68,65,69,58,57,59,,,,,
3889,52,67,59,52,60,71,67,67,69,62,57,64,,,,,
3890,52,67,61,56,63,70,67,66,69,64,57,59,,,,,
3891,52,67,58,59,62,68,66,67,68,62,56,61,,,,,
3892,51,66,59,58,63,68,66,66,69,61,57,60,,,,,
3893,51,67,58,58,62,68,65,66,67,59,57,66,,,,,
3894,51,68,60,59,64,71,65,67,68,61,58,60,,,,,
3895,51,68,61,58,64,69,65,65,68,60,56,56,,,,,
3896,52,67,60,52,65,68,65,66,69,62,58,61,,,,,
3897,50,68,61,55,65,68,66,67,69,59,58,57,,,,,
3898,51,67,59,55,66,68,66,65,69,61,58,62,,,,,
3899,49,67,61,56,64,68,68,67,68,59,57,62,,,,,
3900,49,67,63,63,63,68,67,66,69,60,57,62,,,,,
3901,49,67,57,56,64,67,64,67,68,58,57,60,,,,,
3902,49,67,56,54,65,68,66,66,68,61,57,57,,,,,
3903,50,67,56,57,65,67,65,66,67,58,57,60,,,,,
3904,49,67,61,52,63,68,64,67,67,62,57,61,,,,,
3905,49,67,57,60,64,67,66,65,68,59,57,62,,,,,
3906,50,67,62,57,65,67,66,66,67,63,56,59,,,,,
3907,49,68,57,53,66,68,67,66,67,63,57,61,,,,,
3908,50,67,58,55,65,68,67,66,67,63,56,56,,,,,
3909,50,68,59,58,63,68,65,67,67,60,57,64,,,,,
3910,49,67,55,58,64,67,68,66,68,63,57,61,,,,,
3911,48,67,56,63,63,68,65,65,68,62,57,62,,,,,
3912,50,68,61,56,65,68,67,67,69,65,57,60,,,,,
3913,49,68,57,59,63,67,66,67,67,61,56,64,,,,,
3914,49,67,54,61,64,67,66,67,67,60,57,61,,,,,
3915,49,67,59,59,65,67,66,67,67,62,56,58,,,,,
3916,49,67,61,60,64,67,65,67,67,62,57,61,,,,,
3917,49,67,60,64,64,68,66,67,68,62,57,60,,,,,
3918,48,67,60,52,65,67,64,66,67,61,57,62,,,,,
3919,49,67,64,58,63,67,65,66,67,61,57,63,,,,,
3920,49,67,61,52,63,68,65,65,68,58,57,62,,,,,
3921,48,66,63,55,63,68,66,66,67,61,57,63,,,,,
3922,49,67,60,56,63,67,66,66,67,58,56,62,,,,,
3923,48,66,63,58,64,68,67,67,67,60,57,61,,,,,
3924,48,68,57,53,65,68,63,66,68,60,57,56,,,,,
3925,48,67,60,61,65,68,65,67,67,60,56,60,,,,,
3926,48,67,58,58,65,67,64,67,67,65,57,56,,,,,
3927,48,68,54,60,66,67,65,67,67,60,56,61,,,,,
3928,48,67,59,57,65,68,64,67,67,64,57,56,,,,,
3929,48,67,60,52,66,68,66,68,67,62,57,61,,,,,
3930,48,68,58,58,63,67,65,66,67,59,57,62,,,,,
3931,48,67,54,54,63,67,66,66,67,62,57,62,,,,,
3932,48,67,56,55,63,67,66,66,67,62,57,63,,,,,
3933,48,67,55,55,63,68,64,66,68,62,56,66,,,,,
3934,48,68,56,60,63,67,65,67,67,62,57,63,,,,,
3935,48,67,55,63,64,67,63,66,67,62,56,65,,,,,
3936,48,68,57,59,64,68,66,67,67,62,57,60,,,,,
3937,47,68,55,58,64,67,65,67,67,59,56,63,,,,,
3938,48,68,59,58,65,67,66,66,67,61,57,60,,,,,
3939,48,68,57,57,65,67,67,67,67,58,57,56,,,,,
3940,48,68,60,52,65,67,68,68,67,61,56,61,,,,,
3941,47,67,56,56,65,67,66,67,68,60,57,56,,,,,
3942,48,67,59,62,64,67,65,68,67,60,57,62,,,,,
3943,48,67,60,56,63,67,65,66,67,59,57,63,,,,,
3944,47,67,59,62,63,67,63,66,68,60,57,62,,,,,
3945,48,67,61,59,63,67,66,66,67,60,57,62,,,,,
3946,48,67,59,58,63,67,65,65,67,61,57,64,,,,,
3947,48,67,61,56,64,67,66,65,67,63,57,61,,,,,
3948,48,67,64,58,65,67,66,67,67,61,57,60,,,,,
3949,39,67,61,51,64,67,66,67,67,61,57,59,,,,,
3950,47,66,61,55,66,67,66,66,67,63,56,61,,,,,
3951,48,67,59,52,66,68,64,67,67,62,56,60,,,,,
3952,47,66,64,56,64,67,65,67,67,62,57,57,,,,,
3953,48,66,60,64,64,68,65,68,67,62,56,62,,,,,
3954,48,67,60,59,64,68,66,68,68,60,57,58,,,,,
3955,48,67,61,57,65,67,63,67,67,60,57,60,,,,,
3956,48,68,65,58,64,68,67,67,68,58,57,61,,,,,
3957,45,67,61,55,63,67,65,66,67,61,57,62,,,,,
3958,48,67,65,51,64,68,67,67,67,61,57,62,,,,,
3959,48,67,60,56,63,68,67,66,68,61,57,62,,,,,
3960,48,66,64,63,64,67,67,66,67,63,57,63,,,,,
3961,48,67,59,59,64,67,65,65,67,62,57,61,,,,,
3962,48,67,65,59,64,67,65,66,68,63,58,63,,,,,
3963,48,67,58,60,64,67,65,65,67,63,56,66,,,,,
3964,48,67,53,62,66,68,66,67,67,64,57,60,,,,,
3965,47,67,57,60,63,67,66,67,67,62,56,57,,,,,
3966,48,67,60,56,65,67,65,65,67,58,57,66,,,,,
3967,47,68,57,56,63,67,67,67,67,63,57,63,,,,,
3968,47,67,54,56,62,67,65,68,67,62,57,62,,,,,
3969,47,68,59,52,64,68,64,66,67,63,57,62,,,,,
3970,47,67,56,58,65,67,64,67,67,59,57,60,,,,,
3971,47,68,65,51,64,67,67,68,67,65,57,61,,,,,
3972,47,70,58,60,65,68,65,67,68,59,57,60,,,,,
3973,47,77,59,58,65,66,66,66,67,60,57,64,,,,,
3974,47,80,61,59,65,67,67,67,67,59,56,59,,,,,
3975,47,77,59,57,65,68,67,67,67,61,58,58,,,,,
3976,47,78,61,52,65,68,66,67,67,64,57,60,,,,,
3977,47,73,59,55,65,69,68,68,68,63,57,56,,,,,
3978,48,81,61,53,64,68,65,65,67,64,57,62,,,,,
3979,48,87,64,55,66,68,65,66,68,62,57,63,,,,,
3980,47,88,65,62,65,68,66,67,68,63,57,63,,,,,
3981,47,90,66,55,66,67,67,66,67,62,57,61,,,,,
3982,47,80,62,52,65,67,64,68,68,58,57,57,,,,,
3983,47,84,67,57,66,68,66,67,67,62,57,59,,,,,
3984,47,80,64,62,66,68,64,67,68,64,57,57,,,,,
3985,47,90,68,60,65,68,65,67,67,63,57,61,,,,,
3986,48,90,70,58,66,67,65,68,69,62,58,60,,,,,
3987,48,91,64,61,66,68,67,67,68,63,57,62,,,,,
3988,47,84,71,60,66,67,64,67,67,60,57,61,,,,,
3989,47,92,73,63,65,68,66,67,68,59,57,60,,,,,
3990,48,95,71,60,66,69,67,68,69,60,57,59,,,,,
3991,47,95,71,65,65,67,67,66,68,61,57,62,,,,,
3992,48,96,68,57,70,66,67,67,68,60,57,63,,,,,
3993,47,93,72,58,65,69,68,68,68,65,58,63,,,,,
3994,47,92,72,61,73,70,67,67,67,61,57,64,,,,,
3995,47,90,72,59,81,74,66,66,68,58,56,62,,,,,
3996,47,89,70,62,85,72,67,66,67,60,57,60,,,,,
3997,47,88,66,59,77,73,67,66,67,59,56,57,,,,,
3998,47,87,74,69,78,79,68,67,67,62,57,60,,,,,
3999,49,86,73,63,83,83,70,68,68,64,57,60,,,,,
4000,49,86,72,68,84,84,73,68,69,64,58,63,,,,,
4001,48,84,72,59,83,79,74,68,69,62,58,57,,,,,
4002,47,83,70,65,83,72,76,69,69,61,57,62,,,,,
4003,48,82,60,64,82,80,79,69,71,62,57,59,,,,,
4004,49,80,59,61,78,89,79,70,69,59,57,62,,,,,
4005,49,79,61,62,78,87,75,77,69,62,57,63,,,,,
4006,49,78,58,64,75,90,71,72,68,59,57,62,,,,,
4007,50,79,61,64,82,90,81,74,67,60,57,62,,,,,
4008,49,77,55,65,80,88,79,79,68,61,57,63,,,,,
4009,49,75,57,58,90,79,88,68,68,60,57,60,,,,,
4010,53,74,61,61,84,86,80,69,71,59,57,57,,,,,
4011,50,74,56,60,84,91,82,66,70,61,57,62,,,,,
4012,49,72,59,59,80,90,80,71,74,59,57,60,,,,,
4013,51,71,56,65,75,97,75,68,71,61,57,62,,,,,
4014,49,70,56,60,74,91,83,74,76,70,57,63,,,,,
4015,50,70,58,62,73,93,90,78,75,63,57,64,,,,,
4016,49,70,59,57,71,96,88,75,81,62,57,60,,,,,
4017,49,69,57,58,70,86,91,82,77,70,57,63,,,,,
4018,50,72,54,55,67,88,88,83,76,76,57,60,,,,,
4019,50,70,57,56,67,87,83,82,84,76,57,58,,,,,
4020,50,71,55,51,67,86,78,80,81,77,57,61,,,,,
4021,51,70,58,55,66,86,83,80,87,78,56,57,,,,,
4022,50,70,54,63,65,84,79,80,83,78,57,61,,,,,
4023,51,68,58,58,64,82,82,79,89,74,57,60,,,,,
4024,49,68,56,59,64,81,80,78,87,78,57,63,,,,,
4025,50,66,58,60,64,79,77,81,90,79,56,65,,,,,
4026,51,67,60,59,63,77,73,77,84,74,56,61,,,,,
4027,50,67,59,54,65,74,69,74,82,71,56,62,,,,,
4028,51,67,60,57,63,74,68,71,79,67,56,64,,,,,
4029,52,67,62,55,59,73,67,70,78,66,56,58,,,,,
4030,51,67,60,55,60,73,67,70,76,65,56,65,,,,,
4031,52,67,60,54,57,71,67,67,74,64,55,59,,,,,
4032,52,67,61,57,59,71,66,67,73,63,56,57,,,,,
4033,53,67,60,63,59,70,64,66,73,62,56,61,,,,,
4034,53,68,59,57,59,69,66,65,71,59,56,59,,,,,
4035,51,67,61,58,62,68,64,66,69,58,57,62,,,,,
4036,52,67,57,59,65,68,65,65,70,62,56,60,,,,,
4037,52,67,65,58,64,70,65,65,69,62,57,64,,,,,
4038,52,67,59,52,65,70,65,65,69,60,57,63,,,,,
4039,51,67,62,56,63,69,66,65,69,57,57,64,,,,,
4040,50,67,58,52,63,67,67,65,69,60,57,62,,,,,
4041,51,67,54,55,63,68,64,67,67,59,57,56,,,,,
4042,51,67,57,62,62,68,66,66,68,60,57,60,,,,,
4043,50,67,56,59,63,69,65,66,67,63,56,58,,,,,
4044,49,68,57,63,64,68,65,66,68,60,57,62,,,,,
4045,50,67,59,57,63,67,65,65,67,62,57,64,,,,,
4046,50,67,56,58,63,67,65,66,67,62,57,61,,,,,
4047,50,68,54,59,64,68,66,66,67,64,57,63,,,,,
4048,49,68,57,57,64,67,66,66,67,63,57,62,,,,,
4049,49,67,57,54,65,67,66,66,67,61,56,63,,,,,
4050,50,68,59,56,63,67,65,66,67,63,57,63,,,,,
4051,49,67,55,57,64,67,65,66,67,62,56,62,,,,,
4052,49,67,61,56,64,67,65,66,67,62,56,56,,,,,
4053,50,67,57,63,63,68,65,66,68,62,57,59,,,,,
4054,49,67,59,59,63,67,65,65,67,60,57,59,,,,,
4055,49,67,61,63,64,67,67,67,67,62,57,61,,,,,
4056,49,68,59,59,63,67,66,65,67,58,56,56,,,,,
4057,49,68,61,58,64,67,67,67,67,61,57,62,,,,,
4058,49,68,59,52,65,67,65,68,68,58,57,63,,,,,
4059,49,67,60,55,65,67,67,66,67,60,57,62,,,,,
4060,49,67,59,53,64,68,65,67,67,61,57,62,,,,,
4061,49,67,61,56,65,67,64,67,67,61,57,62,,,,,
4062,49,68,65,55,63,68,66,66,67,60,56,60,,,,,
4063,48,67,60,58,64,68,66,67,67,61,57,65,,,,,
4064,48,66,62,60,63,67,66,66,67,62,56,61,,,,,
4065,48,67,63,58,63,67,66,65,67,61,56,59,,,,,
4066,48,67,53,64,65,68,65,67,67,62,57,57,,,,,
4067,48,68,58,60,65,68,65,66,68,63,57,57,,,,,
4068,49,67,65,57,65,68,64,66,67,62,57,61,,,,,
4069,48,67,61,61,63,67,66,66,67,59,57,62,,,,,
4070,48,67,64,57,64,67,65,66,67,61,57,60,,,,,
4071,48,66,60,63,64,67,65,66,68,59,57,58,,,,,
4072,48,67,64,60,64,67,63,66,67,60,57,61,,,,,
4073,48,67,57,63,66,68,67,67,67,58,57,63,,,,,
4074,47,67,65,57,65,67,65,66,67,61,58,62,,,,,
4075,47,67,58,57,65,67,66,66,67,65,57,63,,,,,
4076,48,67,64,52,65,68,67,67,68,62,57,62,,,,,
4077,47,68,57,57,63,67,64,66,67,59,56,59,,,,,
4078,48,68,54,54,64,67,65,65,67,60,57,57,,,,,
4079,48,68,54,53,64,68,65,67,67,61,56,56,,,,,
4080,48,67,56,51,65,67,66,65,67,61,57,56,,,,,
4081,47,67,59,56,65,67,65,67,68,58,56,61,,,,,
4082,47,67,55,63,65,67,66,65,67,62,57,58,,,,,
4083,47,67,60,52,63,67,64,67,67,60,56,60,,,,,
4084,47,67,60,55,63,68,63,67,68,60,57,59,,,,,
4085,47,68,59,60,64,67,64,66,67,61,56,61,,,,,
4086,47,67,60,58,63,67,63,67,67,63,56,60,,,,,
4087,47,67,60,59,63,67,66,66,67,62,57,65,,,,,
4088,46,67,61,57,62,67,66,66,67,62,56,59,,,,,
4089,47,67,59,52,64,67,66,67,67,62,57,61,,,,,
4090,47,67,61,55,62,67,67,66,67,59,57,59,,,,,
4091,47,67,64,53,65,67,65,65,67,62,57,62,,,,,
4092,47,67,61,58,64,67,66,66,68,59,57,62,,,,,
4093,47,66,62,63,65,67,65,65,67,60,57,57,,,,,
4094,48,67,60,60,65,67,64,66,68,59,57,62,,,,,
4095,47,67,64,58,64,67,63,65,67,60,57,62,,,,,
4096,48,68,59,55,64,67,67,68,67,63,56,56,,,,,
4097,46,67,65,57,66,67,67,66,67,60,57,61,,,,,
4098,48,67,58,52,64,67,66,66,67,64,57,62,,,,,
4099,47,67,58,56,63,68,67,66,67,61,56,60,,,,,
4100,47,66,57,55,63,67,66,67,67,62,57,61,,,,,
4101,47,67,53,55,64,67,65,67,67,61,57,60,,,,,
4102,47,68,59,51,65,67,64,65,68,59,57,63,,,,,
4103,47,67,53,59,64,68,65,67,67,63,57,61,,,,,
4104,48,69,57,59,65,68,65,68,68,63,57,56,,,,,
4105,48,67,62,54,63,67,65,67,67,59,57,60,,,,,
4106,47,68,57,57,64,67,64,68,68,61,56,57,,,,,
4107,47,68,55,52,66,68,66,67,67,58,57,62,,,,,
4108,47,68,58,56,66,67,67,65,67,61,57,63,,,,,
4109,48,68,55,58,65,67,66,66,67,59,56,62,,,,,
4110,47,67,56,58,65,67,67,65,68,60,57,64,,,,,
4111,47,67,53,62,64,67,67,65,68,64,57,62,,,,,
4112,48,68,57,59,65,68,68,66,68,62,57,57,,,,,
4113,47,67,55,60,63,67,63,66,67,62,57,64,,,,,
4114,47,66,59,58,65,67,66,67,67,60,57,61,,,,,
4115,47,68,60,59,64,67,67,66,68,61,57,57,,,,,
4116,48,67,54,56,64,68,64,67,67,62,57,66,,,,,
4117,46,68,55,57,65,67,66,65,68,59,57,62,,,,,
4118,46,70,61,55,64,67,65,66,67,59,57,61,,,,,
4119,46,75,60,64,66,68,65,67,68,61,57,63,,,,,
4120,46,77,61,59,64,67,64,66,67,59,57,61,,,,,
4121,46,76,60,60,64,67,65,66,67,60,57,61,,,,,
4122,46,79,61,59,64,67,64,67,67,64,57,66,,,,,
4123,46,72,58,58,64,68,66,66,67,61,57,60,,,,,
4124,46,79,61,53,65,69,67,67,68,64,57,59,,,,,
4125,46,87,61,58,65,67,65,65,66,60,57,62,,,,,
4126,45,91,56,55,65,68,65,66,67,61,57,62,,,,,
4127,46,90,65,57,66,68,64,65,67,61,57,62,,,,,
4128,46,89,58,52,66,67,66,66,67,64,57,63,,,,,
4129,47,83,57,55,66,68,67,66,68,61,56,64,,,,,
4130,46,78,64,62,66,68,67,67,67,62,57,61,,,,,
4131,46,88,65,56,66,67,67,67,69,62,56,60,,,,,
4132,46,91,64,63,65,68,68,67,67,61,57,59,,,,,
4133,46,90,68,60,65,68,65,67,67,63,57,57,,,,,
4134,46,88,70,57,67,68,67,67,68,60,57,61,,,,,
4135,46,97,69,58,66,67,66,67,68,62,57,56,,,,,
4136,46,90,68,57,68,67,66,66,67,62,57,62,,,,,
4137,46,87,68,59,70,67,67,66,67,63,57,63,,,,,
4138,46,95,70,66,68,68,67,67,68,60,58,63,,,,,
4139,46,89,71,59,76,68,68,66,68,62,57,60,,,,,
4140,43,93,72,60,70,68,67,67,69,63,57,59,,,,,
4141,46,92,68,65,82,68,68,67,68,58,57,61,,,,,
4142,47,90,77,62,72,66,67,67,67,62,56,56,,,,,
4143,47,89,67,60,83,74,67,66,67,59,57,59,,,,,
4144,47,88,77,57,73,74,67,66,67,60,57,56,,,,,
4145,47,87,68,61,75,66,70,67,68,60,57,60,,,,,
4146,47,86,75,60,78,76,69,67,68,60,57,63,,,,,
4147,48,86,69,64,70,81,73,67,67,62,57,62,,,,,
4148,48,84,76,63,77,86,73,67,68,61,58,62,,,,,
4149,49,84,69,66,73,85,73,67,68,62,58,63,,,,,
4150,48,81,58,67,85,85,80,67,68,62,58,63,,,,,
4151,47,80,56,60,75,81,82,70,67,62,57,62,,,,,
4152,47,79,54,61,82,86,84,72,67,62,57,63,,,,,
4153,48,79,57,64,81,91,80,77,69,62,57,62,,,,,
4154,49,77,54,64,86,90,82,71,67,59,57,63,,,,,
4155,49,78,59,62,86,95,82,70,68,62,57,63,,,,,
4156,48,75,53,61,91,86,73,74,66,59,57,62,,,,,
4157,49,75,58,59,85,84,81,75,68,61,57,65,,,,,
4158,49,73,56,61,80,86,89,71,70,60,57,61,,,,,
4159,48,72,59,58,76,87,89,65,72,61,57,57,,,,,
4160,48,71,61,57,75,88,85,71,73,61,57,62,,,,,
4161,53,70,58,62,73,96,86,68,77,61,58,62,,,,,
4162,49,68,57,55,72,93,84,83,79,59,57,64,,,,,
4163,48,69,63,62,72,94,82,79,83,66,57,60,,,,,
4164,49,68,57,59,70,87,89,82,83,70,57,64,,,,,
4165,48,71,56,61,66,88,90,79,85,68,57,60,,,,,
4166,48,68,60,53,67,88,91,86,87,77,57,66,,,,,
4167,55,69,64,57,67,86,90,82,88,77,57,60,,,,,
4168,49,70,57,54,66,85,85,80,84,80,58,60,,,,,
4169,50,70,63,55,65,84,86,82,90,80,57,60,,,,,
4170,49,68,56,52,65,82,83,74,84,84,57,62,,,,,
4171,49,68,59,62,64,81,80,75,84,82,57,62,,,,,
4172,50,67,57,62,63,79,77,82,88,81,57,62,,,,,
4173,49,67,56,55,63,76,72,77,84,74,56,66,,,,,
4174,50,67,60,58,61,75,69,74,82,71,57,63,,,,,
4175,48,67,64,51,59,74,69,71,79,68,56,62,,,,,
4176,52,67,60,55,60,74,67,70,79,67,56,62,,,,,
4177,52,66,65,59,58,73,67,68,77,65,56,61,,,,,
4178,52,67,57,56,62,71,65,67,75,63,56,61,,,,,
4179,50,67,63,64,62,71,65,67,74,62,56,64,,,,,
4180,51,67,57,60,63,69,63,66,72,61,56,61,,,,,
4181,51,68,56,60,64,69,65,65,71,60,56,63,,,,,
4182,51,67,57,59,65,70,64,65,70,64,56,59,,,,,
4183,51,68,55,58,62,72,66,64,69,62,56,57,,,,,
4184,51,66,59,60,62,69,64,67,69,60,57,63,,,,,
4185,52,68,61,60,64,69,64,66,68,62,57,60,,,,,
4186,51,68,57,52,61,69,65,67,69,61,56,62,,,,,
4187,50,67,58,56,64,68,64,68,69,62,57,63,,,,,
4188,50,67,57,63,62,69,65,67,70,62,56,62,,,,,
4189,51,68,55,59,64,67,66,66,67,61,56,59,,,,,
4190,48,67,58,61,64,70,65,66,67,61,57,61,,,,,
4191,49,67,58,60,63,69,66,66,68,62,56,60,,,,,
4192,45,68,59,58,64,67,67,68,68,62,57,66,,,,,
4193,49,67,57,58,63,69,65,67,68,63,58,63,,,,,
4194,50,67,63,58,62,66,64,65,68,62,57,61,,,,,
4195,48,67,59,59,62,67,65,67,67,61,57,61,,,,,
4196,48,67,62,58,64,67,65,67,67,62,57,63,,,,,
