,0,1,2,3,4,5,6,7,8,9,10,11,12,13,,
1134,3410.567148,94,238,175,67,71,71,71,72,70,71,71,69,67,,
1135,3411.501952,94,239,175,66,69,70,72,72,71,72,71,70,67,,
1136,3412.653202,94,238,176,66,70,71,72,73,71,72,71,70,67,,
1137,3414.537298,94,238,176,68,71,72,73,75,72,74,73,71,68,,
1138,3415.570445,96,237,176,66,70,70,71,73,70,72,71,70,67,,
1139,3416.582359,96,238,174,66,70,71,71,72,70,72,71,70,67,,
1140,3417.505094,96,238,175,66,70,71,71,73,71,72,71,70,67,,
1141,3418.454021,96,238,175,66,70,71,71,72,71,72,71,70,67,,
1142,3419.618502,96,239,175,66,70,71,71,73,71,72,71,70,68,,
1143,3420.590305,96,239,176,66,70,71,72,73,71,73,72,71,68,,
1144,3421.471348,96,238,176,66,70,71,71,72,70,72,71,70,67,,
1145,3422.523253,96,238,176,66,70,71,71,72,70,72,71,70,67,,
1146,3423.509968,96,238,176,66,70,71,71,73,71,72,71,70,67,,
1147,3424.524564,96,238,176,66,70,71,71,72,71,72,71,70,67,,
1148,3425.472453,98,238,177,66,70,71,71,73,71,72,71,70,68,,
1149,3426.495719,98,239,175,66,71,71,72,73,71,72,71,70,68,,
1150,3427.621374,98,239,176,67,71,71,72,74,71,73,72,71,68,,
1151,3428.550861,98,238,177,66,70,71,71,73,71,72,71,70,67,,
1152,3429.446072,98,239,176,66,70,71,71,73,71,72,71,70,67,,
1153,3430.442517,98,238,177,66,70,70,71,73,71,73,71,70,67,,
1154,3431.470634,98,238,177,66,70,71,71,73,71,73,71,70,68,,
1155,3432.309433,98,238,178,66,70,71,71,73,71,72,71,70,68,,
1156,3433.433485,98,238,179,66,70,71,71,73,71,73,72,71,68,,
1157,3434.414608,98,238,179,67,70,71,71,73,71,72,71,70,68,,
1158,3435.181319,100,238,178,66,71,71,71,73,71,72,71,70,68,,
1159,3436.448411,100,239,177,66,70,71,72,73,71,73,72,70,68,,
1160,3437.443736,100,239,176,67,70,71,72,73,71,72,72,70,68,,
1161,3438.377086,100,239,178,66,70,71,72,73,71,73,72,71,68,,
1162,3439.432003,100,239,178,66,71,71,72,73,71,73,72,71,68,,
1163,3440.457291,100,239,178,67,71,71,72,73,71,73,72,71,68,,
1164,3441.430731,100,239,178,67,71,71,72,73,71,73,72,71,68,,
1165,3442.431235,100,239,178,67,71,72,72,74,72,73,72,71,69,,
1166,3443.470362,100,239,179,67,71,71,72,74,71,73,72,71,68,,
1167,3444.482862,100,239,179,67,71,72,72,74,71,73,72,71,69,,
1168,3445.289923,102,239,179,67,71,71,72,73,71,73,72,71,68,,
1169,3446.452442,102,240,176,67,71,71,72,74,71,73,72,71,68,,
1170,3447.450083,102,240,177,67,71,72,72,74,72,73,72,71,68,,
1171,3448.4304,102,240,177,67,71,71,73,74,71,74,72,71,69,,
1172,3449.419183,102,241,177,67,71,71,72,74,71,73,72,71,68,,
1173,3450.4059,102,241,178,67,71,72,72,74,72,73,72,71,69,,
1174,3451.382848,102,240,178,68,71,72,73,74,72,74,73,72,69,,
1175,3452.361872,102,240,179,67,71,72,73,74,72,74,72,71,69,,
1176,3453.437961,102,241,179,67,71,72,73,74,72,74,72,71,69,,
1177,3454.445059,102,241,179,68,71,72,72,74,72,74,73,71,69,,
1178,3455.322385,104,241,179,67,71,72,72,74,72,74,72,71,69,,
1179,3456.439901,104,240,178,68,71,72,73,75,72,74,73,71,69,,
1180,3457.556993,104,241,178,68,72,72,73,75,72,74,73,72,70,,
1181,3458.335177,104,241,179,68,71,72,73,74,72,74,73,71,68,,
1182,3459.481951,104,240,179,67,71,72,73,74,72,74,74,71,69,,
1183,3460.484531,104,241,179,68,71,72,73,74,72,74,73,72,70,,
1184,3461.384181,104,240,179,68,72,72,73,75,73,74,73,72,70,,
1185,3462.214085,104,240,179,68,71,72,73,74,72,74,73,72,69,,
1186,3463.406467,104,240,179,68,71,72,73,74,72,74,73,72,70,,
1187,3464.430127,104,240,180,68,71,72,73,74,72,74,73,71,69,,
1188,3465.323434,106,241,180,68,71,73,73,75,72,74,73,72,69,,
1189,3466.468862,106,240,179,68,72,73,73,75,72,74,73,72,69,,
1190,3467.439425,106,240,181,68,72,73,74,75,72,75,73,72,69,,
1191,3468.402084,106,240,182,68,72,73,74,75,73,75,73,72,70,,
1192,3469.242641,106,240,182,68,72,73,73,75,72,75,74,72,70,,
1193,3470.451417,106,240,182,68,73,73,74,75,73,75,74,73,70,,
1194,3471.463065,106,240,182,69,73,74,74,76,74,75,74,73,70,,
1195,3472.493888,106,240,183,69,72,73,74,76,73,75,74,73,71,,
1196,3473.467377,106,240,183,68,72,73,74,75,73,75,74,72,70,,
1197,3474.412629,106,240,183,68,72,73,74,75,73,75,73,72,70,,
1198,3475.3339,108,240,183,69,72,73,74,75,73,75,73,72,70,,
1199,3476.407558,108,240,181,68,72,73,74,75,73,75,74,72,70,,
1200,3477.422619,108,240,182,69,72,73,74,75,73,75,74,72,70,,
1201,3478.117524,108,240,182,69,73,73,74,76,73,75,74,73,70,,
1202,3479.321253,108,240,183,69,72,73,74,75,73,75,74,73,70,,
1203,3480.421375,108,241,182,69,73,73,74,75,73,76,74,72,70,,
1204,3481.428376,108,241,183,69,72,74,74,76,73,75,74,73,70,,
1205,3482.192065,108,240,183,69,72,73,74,75,73,75,74,73,71,,
1206,3483.426957,108,241,183,69,73,74,74,76,74,76,74,73,70,,
1207,3484.448057,108,240,183,69,73,74,75,76,73,75,74,73,71,,
1208,3485.263232,110,241,184,69,73,74,74,76,73,75,74,73,71,,
1209,3486.392097,110,241,180,70,73,74,75,76,74,76,75,73,71,,
1210,3487.498301,110,242,182,70,73,74,75,77,74,76,75,73,71,,
1211,3488.380086,110,241,181,69,73,74,75,76,74,76,75,73,71,,
1212,3489.434464,110,241,181,70,73,74,75,77,74,76,75,73,71,,
1213,3490.432692,110,241,182,69,73,74,75,76,74,76,74,73,71,,
1214,3491.422079,110,242,182,70,73,74,75,77,74,76,75,74,72,,
1215,3492.352717,110,241,182,70,73,74,75,77,74,76,75,74,71,,
1216,3493.435912,110,241,182,70,74,74,75,77,74,77,75,74,71,,
1217,3494.460836,110,242,183,70,73,74,75,77,74,76,75,73,71,,
1218,3495.385726,108,241,183,71,74,75,75,77,75,77,76,74,72,,
1219,3496.484845,108,242,185,70,74,75,75,77,74,76,75,74,71,,
1220,3497.462615,108,241,186,70,74,75,75,76,75,77,75,74,72,,
1221,3498.423446,108,241,186,70,73,74,75,76,74,76,75,74,71,,
1222,3499.506549,108,241,187,70,73,75,75,76,74,76,75,74,71,,
1223,3500.507116,108,241,187,71,74,75,75,77,74,76,76,74,72,,
1224,3501.434216,108,241,187,71,74,75,76,77,74,76,75,74,72,,
1225,3502.429863,108,241,187,71,74,75,75,76,74,76,75,74,72,,
1226,3503.547571,108,241,188,70,74,75,75,76,74,76,75,74,71,,
1227,3504.527525,106,241,188,70,73,74,75,76,74,76,75,74,71,,
1228,3505.45874,106,240,186,70,73,74,75,75,74,75,75,74,72,,
1229,3506.497671,106,241,187,70,74,74,75,75,73,75,75,73,71,,
1230,3507.539234,106,241,188,71,73,74,75,75,73,75,75,74,71,,
1231,3508.53137,106,241,188,70,74,75,75,76,74,75,75,74,71,,
1232,3509.529149,106,240,188,70,74,75,75,76,74,76,75,74,72,,
1233,3510.571081,106,241,189,70,73,74,75,75,73,75,75,73,71,,
1234,3511.491205,106,240,188,70,73,74,75,76,74,75,75,74,71,,
1235,3512.416805,106,241,188,70,73,74,75,75,74,75,75,73,71,,
1236,3513.468301,106,240,189,70,73,74,75,75,74,75,75,74,71,,
1237,3514.500939,104,241,189,70,73,74,74,77,73,75,75,74,71,,
1238,3515.482239,104,240,184,71,74,75,75,76,74,76,75,74,72,,
1239,3516.444139,104,240,187,69,73,73,74,74,73,74,74,73,71,,
1240,3517.495766,104,240,187,70,73,74,74,75,73,75,74,73,71,,
1241,3518.453038,104,240,187,70,73,74,74,75,73,74,74,73,71,,
1242,3519.14239,104,240,186,69,73,73,74,74,73,74,74,73,70,,
1243,3520.425679,104,240,187,69,73,73,74,74,73,74,74,73,71,,
1244,3521.463233,104,240,187,69,73,73,74,74,73,74,74,73,71,,
1245,3522.374644,104,240,188,69,73,73,74,74,73,74,74,73,71,,
1246,3523.454254,104,240,187,69,73,73,74,74,73,75,74,73,70,,
1247,3524.417015,102,240,188,70,73,74,74,75,73,75,74,73,71,,
1248,3525.42564,102,240,186,69,72,73,74,74,73,74,74,73,70,,
1249,3526.187895,102,240,186,68,73,73,74,74,72,74,74,73,71,,
1250,3527.411222,102,240,187,69,72,73,74,74,72,74,74,73,71,,
1251,3528.403526,102,240,186,70,73,74,74,74,73,75,74,73,71,,
1252,3529.356,102,240,187,69,72,73,74,74,73,74,74,73,71,,
1253,3530.432662,102,240,187,69,72,73,74,74,73,74,74,73,70,,
1254,3531.434882,102,240,187,69,72,73,73,74,73,74,74,73,71,,
1255,3532.401026,102,240,188,70,73,74,74,74,73,74,74,73,71,,
1256,3533.4961,102,240,187,69,72,73,74,74,73,74,74,73,71,,
1257,3534.461696,100,240,187,69,72,73,73,74,73,74,74,73,71,,
1258,3535.461339,100,240,185,69,72,73,73,74,72,73,73,73,71,,
1259,3536.456904,100,240,185,69,72,73,73,74,72,73,73,73,70,,
1260,3537.436155,100,241,185,69,72,73,73,73,72,73,73,73,70,,
1261,3538.438744,100,240,186,69,73,73,73,74,72,73,74,73,70,,
1262,3539.185416,100,240,185,69,72,73,73,74,72,73,74,73,71,,
1263,3540.441714,100,241,184,69,72,73,73,74,73,74,75,73,71,,
1264,3541.460952,100,240,184,71,73,74,74,74,73,74,74,73,71,,
1265,3542.450723,100,240,185,69,72,73,73,74,72,73,73,73,70,,
1266,3543.288556,100,240,186,69,72,73,73,73,72,73,73,72,70,,
1267,3544.459581,98,240,185,69,72,73,73,73,72,73,73,73,70,,
1268,3545.421963,98,240,184,69,71,73,73,73,72,73,73,72,70,,
1269,3546.341563,98,240,184,69,72,73,74,73,72,73,73,72,71,,
1270,3547.528505,98,240,185,69,72,73,74,74,73,73,74,73,71,,
1271,3548.474165,98,240,185,70,72,73,73,74,73,73,74,73,71,,
1272,3549.418898,98,239,185,69,72,73,74,74,72,73,74,73,71,,
1273,3550.210621,98,239,184,69,72,74,73,73,72,73,73,73,71,,
1274,3551.451941,98,240,185,68,71,72,72,73,72,72,73,72,70,,
1275,3552.424907,98,239,185,69,71,72,72,74,72,73,73,72,70,,
1276,3553.365517,98,239,185,69,72,73,73,73,72,73,73,73,71,,
1277,3554.426326,96,239,184,68,71,72,73,73,72,73,73,72,70,,
1278,3555.434368,96,239,182,69,72,73,73,73,72,73,73,72,70,,
1279,3556.431047,96,239,183,69,71,72,72,72,71,72,73,72,70,,
1280,3557.393427,96,239,183,68,71,72,72,72,71,72,72,72,70,,
1281,3558.413749,96,239,183,68,71,72,72,72,72,73,72,72,70,,
1282,3559.442212,96,239,184,69,71,72,72,73,72,72,72,72,70,,
1283,3560.353103,96,239,184,68,71,72,72,73,71,72,72,72,70,,
1284,3561.408223,96,239,184,68,71,72,72,72,71,72,72,72,70,,
1285,3562.466485,96,239,184,69,71,72,73,73,72,72,73,72,71,,
1286,3563.399419,96,239,184,69,71,72,72,72,71,72,72,72,70,,
1287,3564.45739,94,239,184,68,71,72,72,72,71,71,73,72,70,,
1288,3565.459217,94,239,182,68,71,72,72,72,71,72,72,72,70,,
1289,3566.359411,94,239,182,68,71,72,72,72,71,71,72,72,70,,
1290,3567.447173,94,239,183,69,71,72,72,72,71,72,72,72,70,,
1291,3568.420269,94,239,183,68,71,72,72,72,71,72,72,72,70,,
1292,3569.412965,94,239,183,68,71,73,72,72,71,71,72,72,70,,
1293,3570.335442,94,239,183,69,71,71,71,72,71,71,72,72,70,,
1294,3571.42656,94,239,183,68,71,72,72,72,71,72,72,72,70,,
1295,3572.453407,94,239,183,68,71,72,72,72,71,72,72,72,71,,
1296,3573.296931,94,239,182,68,71,72,72,72,72,72,72,72,70,,
1297,3574.42778,92,239,182,68,71,71,71,72,71,71,72,72,70,,
1298,3575.453925,92,239,182,68,70,71,71,71,71,71,71,71,69,,
1299,3576.298053,92,239,181,68,71,71,71,72,72,71,71,72,70,,
1300,3577.274641,92,239,180,68,70,71,71,72,71,71,72,72,71,,
1301,3578.457528,92,239,181,68,70,71,71,71,71,71,71,71,69,,
1302,3579.478571,92,239,182,68,70,71,71,71,71,71,71,71,69,,
1303,3580.431417,92,239,182,68,70,71,71,71,71,71,71,71,70,,
1304,3581.155707,92,239,182,68,70,71,71,71,71,71,71,71,69,,
1305,3582.444376,92,239,182,68,70,71,71,71,71,71,71,71,69,,
1306,3583.459554,92,239,182,68,70,71,71,71,71,71,71,71,69,,
1307,3584.364286,90,239,182,68,71,71,71,72,71,71,72,71,70,,
1308,3585.437892,90,240,179,68,70,71,71,72,71,71,72,72,70,,
1309,3586.493509,90,239,179,68,71,71,71,71,71,71,71,71,69,,
1310,3587.403968,90,240,177,68,70,71,71,71,71,71,71,71,70,,
1311,3588.513724,90,240,178,68,70,71,71,71,71,71,71,71,69,,
1312,3589.524999,90,240,179,68,70,71,71,71,71,71,71,71,70,,
1313,3590.545054,90,240,179,68,70,71,71,71,71,71,71,71,70,,
1314,3591.50443,90,239,179,68,70,71,71,71,71,71,72,71,70,,
1315,3592.634419,90,240,180,68,70,71,71,71,71,71,72,71,70,,
1316,3593.561421,90,240,179,68,70,71,71,71,71,71,71,71,69,,
1317,3594.475871,88,240,179,68,70,71,71,70,70,71,71,71,69,,
1318,3595.455235,88,240,177,68,69,71,70,71,70,70,71,71,69,,
1319,3596.489206,88,240,177,68,70,71,71,71,70,70,71,71,69,,
1320,3597.495226,88,240,178,68,69,70,70,71,70,71,70,71,69,,
1321,3598.484076,88,240,177,68,70,71,71,71,71,71,71,71,70,,
1322,3599.554777,88,240,178,68,69,71,70,71,70,70,71,70,69,,
1323,0.505523,88,240,178,68,70,71,71,71,71,71,71,71,70,,
1324,1.516848,88,240,178,67,70,70,71,71,70,70,71,71,69,,
1325,2.475055,88,240,177,67,69,70,70,70,70,71,71,70,69,,
1326,3.476026,88,240,177,67,69,71,70,71,70,70,71,71,69,,
1327,4.508597,86,240,178,68,69,70,70,70,70,70,71,71,69,,
1328,5.420249,86,241,175,67,69,70,70,70,70,70,71,70,69,,
1329,6.469155,86,240,174,68,69,70,70,70,70,70,70,70,69,,
1330,7.585106,86,240,176,68,69,71,70,70,70,70,71,71,69,,
1331,8.565693,86,240,176,67,68,69,69,70,69,69,70,70,68,,
1332,9.166004,86,240,175,67,68,70,69,70,69,69,70,70,68,,
1333,10.453491,86,240,176,67,69,70,69,70,69,69,70,70,69,,
1334,11.439871,86,240,177,67,68,69,69,70,69,69,70,70,68,,
1335,12.352641,86,240,176,67,69,70,70,70,70,70,70,70,69,,
1336,13.41786,86,240,176,67,68,70,69,70,69,69,70,70,69,,
1337,14.404457,84,240,176,67,68,69,69,70,68,69,70,70,68,,
1338,15.313084,84,239,174,67,68,69,69,69,69,69,69,69,68,,
1339,16.188913,84,240,175,67,68,69,69,69,69,69,69,69,68,,
1340,17.435485,84,239,175,67,68,69,69,69,69,69,69,69,68,,
1341,18.468044,84,239,176,67,68,69,69,69,69,69,69,69,68,,
1342,19.204229,84,239,176,67,68,69,69,69,69,69,69,69,68,,
1343,20.427784,84,239,176,67,68,69,69,69,69,69,69,69,68,,
1344,21.435811,84,239,177,67,68,69,69,69,69,69,69,69,68,,
1345,22.479776,84,239,176,68,69,70,70,70,70,70,70,70,70,,
1346,23.465732,84,239,177,67,68,69,69,69,69,69,69,69,69,,
1347,24.482631,82,239,176,67,68,69,68,69,68,69,68,69,68,,
1348,25.482112,82,240,174,66,67,69,69,69,68,68,69,69,68,,
1349,26.338052,82,240,177,66,68,68,68,68,68,69,69,69,68,,
1350,27.468562,82,239,175,67,68,69,69,69,68,68,69,70,68,,
1351,28.458858,82,239,175,66,68,68,68,69,68,68,69,69,68,,
1352,29.369605,82,239,175,67,68,69,69,69,68,69,69,69,68,,
1353,30.197819,82,239,174,67,67,69,68,69,68,68,69,69,68,,
1354,31.436585,82,239,174,67,68,69,69,69,69,69,69,69,68,,
1355,32.422212,82,239,175,66,67,68,68,69,68,68,69,69,68,,
1356,33.366491,82,239,175,66,67,68,68,69,68,68,69,69,68,,
1357,34.421737,80,239,175,66,69,68,69,68,68,68,68,69,68,,
1358,35.408085,80,239,173,66,67,68,68,68,68,68,68,68,68,,
1359,36.398277,80,239,173,66,67,68,69,69,69,69,69,69,69,,
1360,37.548107,80,239,174,67,67,68,68,69,68,68,69,68,68,,
1361,38.559187,80,239,174,66,67,68,68,68,68,68,68,68,67,,
1362,39.430726,80,239,175,66,67,68,68,68,68,68,68,68,67,,
1363,40.204727,80,239,173,66,67,68,68,68,68,68,68,68,68,,
1364,41.4383,80,239,175,66,67,68,68,68,68,68,68,68,68,,
1365,42.424953,80,239,174,66,67,68,68,68,68,68,68,68,68,,
1366,43.286063,80,239,174,67,68,68,68,69,68,69,69,69,69,,
1367,44.451481,78,239,174,66,66,68,68,68,68,68,68,68,68,,
1368,45.436932,78,239,172,66,67,67,67,68,67,67,68,68,67,,
1369,46.260558,78,240,171,66,66,68,68,68,67,67,67,67,67,,
1370,47.405475,78,240,172,66,66,67,67,68,67,67,68,67,67,,
1371,48.413169,78,239,172,66,67,68,68,68,67,68,68,68,68,,
1372,49.468084,78,239,172,67,68,69,69,69,68,68,69,69,68,,
1373,50.310339,78,239,172,66,67,68,68,68,67,67,68,68,67,,
1374,51.446777,78,239,172,66,66,67,67,67,67,67,68,67,67,,
1375,52.513713,78,239,172,67,67,68,68,68,67,67,68,68,68,,
1376,53.359444,78,240,172,66,66,67,67,67,68,67,67,67,67,,
1377,54.44859,76,239,172,66,67,68,67,67,67,69,67,67,67,,
1378,55.447721,76,240,170,66,66,67,67,67,67,67,67,67,67,,
1379,56.471557,76,240,170,66,66,67,67,67,67,67,67,67,67,,
1380,57.181387,76,241,168,66,66,67,67,67,66,67,67,67,67,,
1381,58.468152,76,240,170,66,66,67,67,67,66,67,67,67,67,,
1382,59.477456,76,239,170,66,66,67,67,67,66,67,67,67,67,,
1383,60.261896,76,240,170,66,66,67,67,67,67,67,67,67,67,,
1384,61.262717,76,240,170,66,66,67,67,67,67,67,67,67,67,,
1385,62.544906,76,239,170,66,66,67,67,67,66,67,67,67,67,,
1386,63.483493,76,239,170,66,66,67,67,67,67,67,68,68,67,,
1387,64.391577,74,240,170,66,66,67,67,67,66,66,67,67,66,,
1388,65.48746,74,240,169,65,66,66,66,66,66,66,67,66,66,,
1389,66.452614,74,240,169,65,65,66,66,66,66,66,66,66,66,,
1390,67.488114,74,241,168,67,66,67,68,68,68,68,68,67,67,,
1391,68.490554,74,240,169,66,65,66,66,67,66,66,66,66,66,,
1392,69.465249,74,240,170,66,66,66,66,66,66,66,66,67,66,,
1393,70.445155,74,240,170,66,66,67,66,67,66,66,67,67,66,,
1394,71.278527,74,240,170,65,66,66,66,66,66,66,66,67,66,,
1395,72.467246,74,240,170,65,65,66,66,67,66,66,66,66,66,,
1396,73.445479,74,240,170,65,65,66,66,66,66,66,66,66,66,,
1397,74.317101,72,240,169,65,66,67,65,67,66,66,66,67,67,,
1398,75.478754,72,240,168,65,65,66,66,66,66,66,66,66,66,,
1399,76.458711,72,240,167,65,65,66,65,66,65,65,66,66,65,,
1400,77.479524,72,240,168,65,65,65,66,66,65,65,66,66,65,,
1401,78.133909,72,240,168,65,65,66,65,66,65,65,66,66,65,,
1402,79.453257,72,240,169,65,65,66,65,66,65,65,66,66,65,,
1403,80.502032,72,240,169,66,65,66,66,66,66,66,66,66,66,,
1404,81.48956,72,240,168,66,65,66,66,66,66,66,66,66,66,,
1405,82.645259,72,240,168,66,66,67,66,67,66,66,67,67,67,,
1406,83.636172,72,240,168,66,65,66,66,66,66,66,67,67,66,,
1407,84.649962,70,240,167,66,66,66,67,65,65,66,66,66,66,,
1408,85.450308,70,240,166,65,65,65,65,66,65,65,66,65,65,,
1409,86.533405,70,240,167,65,65,66,65,66,65,65,66,66,65,,
1410,87.578191,70,239,167,65,65,66,65,66,66,65,66,65,65,,
1411,88.532237,70,239,166,66,65,66,66,66,66,66,66,66,66,,
1412,89.536032,70,240,167,65,65,65,65,65,66,65,66,66,65,,
1413,90.53362,70,239,167,66,65,66,66,66,66,66,66,66,66,,
1414,91.552291,70,239,167,65,65,66,65,66,65,65,66,66,65,,
1415,92.54646,70,239,167,65,65,65,65,66,65,65,66,65,65,,
1416,93.509224,70,239,167,65,65,66,66,66,65,65,66,66,65,,
1417,94.489648,68,239,167,66,64,66,65,64,65,65,66,66,66,,
1418,95.412181,68,239,165,65,64,65,65,65,65,65,65,65,65,,
1419,96.501168,68,239,165,65,64,65,65,65,65,65,65,65,65,,
1420,97.627105,68,239,165,65,65,65,65,66,65,65,66,65,65,,
1421,98.531028,68,239,165,66,65,66,66,66,66,65,66,66,66,,
1422,99.483167,68,240,166,65,64,65,65,65,65,65,65,65,65,,
1423,100.57647,68,239,166,65,65,65,65,65,65,65,65,65,65,,
1424,101.512895,68,239,166,65,64,65,65,65,65,65,65,65,65,,
1425,102.431566,68,240,166,64,64,65,65,65,64,64,65,65,64,,
1426,103.497347,68,239,166,64,64,65,64,65,64,64,65,65,64,,
1427,104.463958,66,240,166,65,65,65,65,64,65,64,65,65,65,,
1428,105.421941,66,240,163,64,64,65,64,64,64,64,65,64,64,,
1429,106.336798,66,240,163,64,63,64,64,64,64,64,64,64,64,,
1430,107.464388,66,240,163,64,63,64,64,64,64,64,64,64,64,,
1431,108.465658,66,239,164,64,63,64,64,64,63,64,64,64,64,,
1432,109.151229,66,240,163,64,63,64,64,64,64,64,64,64,64,,
1433,110.496665,66,239,164,64,63,64,64,64,64,64,64,64,64,,
1434,111.477238,66,240,164,64,63,64,64,64,65,65,65,64,64,,
1435,112.521852,66,239,164,64,64,65,65,65,65,65,65,65,65,,
1436,113.521158,66,239,164,64,64,64,64,65,64,64,65,64,64,,
1437,114.4813,64,240,163,63,64,65,64,65,64,64,64,64,64,,
1438,115.400598,64,243,160,64,63,64,64,64,64,63,64,63,63,,
1439,116.475643,64,240,161,64,63,63,63,63,63,63,64,63,63,,
1440,117.457772,64,240,161,63,63,63,63,63,63,63,64,64,63,,
1441,118.390271,64,240,161,63,63,63,63,63,63,63,64,63,63,,
1442,119.454555,64,240,160,63,63,63,63,63,63,63,64,64,63,,
1443,120.466063,64,239,160,64,63,64,63,64,63,63,63,63,63,,
1444,121.477325,64,240,160,63,63,63,63,64,63,63,63,63,63,,
1445,122.462566,64,240,159,63,63,64,63,63,63,63,63,63,63,,
1446,123.459721,64,240,160,63,63,63,63,63,63,63,63,63,63,,
1447,124.365141,62,240,159,63,63,64,63,64,63,63,63,64,63,,
1448,125.4795,62,240,154,63,63,63,63,63,63,63,64,63,63,,
1449,126.491936,62,241,155,63,62,63,63,63,63,63,63,63,63,,
1450,127.531297,62,240,153,63,63,63,63,63,63,63,63,63,63,,
1451,128.472448,62,241,154,63,62,63,63,63,63,62,63,63,63,,
1452,129.459923,62,240,154,63,62,63,63,63,63,63,63,63,63,,
1453,130.449778,62,240,154,63,63,63,63,63,63,63,63,63,63,,
1454,131.222362,62,241,154,63,62,63,63,63,63,63,63,63,63,,
1455,132.480864,62,241,154,63,63,63,63,63,63,63,63,63,63,,
1456,133.467893,62,241,154,63,62,63,63,63,63,63,63,63,63,,
1457,134.397392,60,241,154,63,62,63,64,64,62,63,64,63,63,,
1458,135.435335,60,241,148,62,62,62,62,62,62,62,63,62,62,,
1459,136.449254,60,242,148,62,62,62,62,62,62,62,63,62,62,,
1460,137.448902,60,242,148,62,62,62,62,62,62,62,63,62,62,,
1461,138.30501,60,242,147,62,62,63,62,63,63,62,63,63,62,,
1462,139.431284,60,242,147,62,62,62,62,62,62,62,62,62,62,,
1463,140.451149,60,242,147,63,62,62,62,62,62,62,62,62,62,,
1464,141.365213,60,241,148,62,62,63,62,63,62,63,63,63,63,,
1465,142.353547,60,241,148,63,62,63,63,63,63,63,63,63,62,,
1466,143.511359,60,242,148,62,62,62,62,62,62,62,62,63,62,,
1467,144.467853,58,242,148,61,62,62,62,63,62,61,62,62,63,,
1468,145.321683,58,242,142,62,62,62,62,62,62,62,62,62,62,,
1469,146.443135,58,243,143,62,61,62,62,62,62,62,62,62,62,,
1470,147.452587,58,243,143,62,62,62,62,62,61,62,62,62,62,,
1471,148.375655,58,240,143,61,61,62,62,62,62,62,62,62,62,,
1472,149.427487,58,243,143,62,61,62,62,62,61,62,62,62,62,,
1473,150.421947,58,242,143,62,61,62,62,62,62,61,62,62,62,,
1474,151.42272,58,241,143,62,61,62,62,62,61,62,62,62,61,,
1475,152.407252,58,242,143,62,61,62,62,62,62,62,62,62,62,,
1476,153.472226,58,243,143,62,61,62,62,62,62,61,62,62,62,,
1477,154.453707,56,243,143,61,61,62,61,62,61,62,61,62,62,,
1478,155.28711,56,244,138,61,61,61,61,61,61,61,61,61,61,,
1479,156.500821,56,243,138,62,61,62,61,62,61,61,62,61,61,,
1480,157.572778,56,244,137,61,61,62,62,62,61,62,62,62,61,,
1481,158.382397,56,244,138,61,61,61,61,61,61,61,62,61,61,,
1482,159.475173,56,244,138,61,61,61,61,62,61,61,61,61,61,,
1483,160.472317,56,244,138,61,61,61,61,61,61,61,61,61,61,,
1484,161.516861,56,244,138,61,61,61,61,61,61,61,62,61,61,,
1485,162.221115,56,243,138,61,61,61,61,61,61,61,61,61,61,,
1486,163.471885,56,244,139,61,61,61,61,61,61,61,61,61,61,,
1487,164.466412,54,244,139,62,60,61,61,62,61,62,62,61,62,,
1488,165.303638,54,246,133,61,60,61,61,61,60,60,61,61,60,,
1489,166.456473,54,245,134,61,60,61,60,61,60,60,61,61,60,,
1490,167.468803,54,245,134,60,60,61,60,61,60,60,61,61,60,,
1491,168.386528,54,245,135,60,60,61,60,61,60,60,61,61,60,,
1492,169.47627,54,245,135,61,60,61,60,61,60,60,61,61,60,,
1493,170.477473,54,245,135,60,60,61,60,61,60,60,61,61,60,,
1494,171.403105,54,245,135,61,60,61,61,61,60,60,61,61,60,,
1495,172.602182,54,245,135,61,61,61,61,62,61,61,62,61,61,,
1496,173.551615,54,245,135,61,61,61,61,62,61,61,61,61,61,,
1497,174.523766,52,245,135,61,61,61,61,61,61,61,61,61,60,,
1498,175.432761,52,246,131,60,60,60,60,60,60,60,61,60,60,,
1499,176.491125,52,246,132,60,60,60,60,61,60,60,60,60,60,,
1500,177.579008,52,245,131,60,60,61,61,61,60,61,61,61,61,,
1501,178.510518,52,245,130,61,60,61,60,61,61,60,61,61,60,,
1502,179.550001,52,245,132,60,60,60,60,60,60,60,61,61,60,,
1503,180.558918,52,245,132,60,60,60,61,60,60,60,61,60,60,,
1504,181.607062,52,245,132,61,61,61,61,61,61,61,61,61,61,,
1505,182.569291,52,245,132,60,60,60,60,60,60,60,61,60,60,,
1506,183.560397,52,245,133,60,60,61,60,61,60,60,61,60,60,,
1507,184.486277,50,245,133,60,60,60,60,61,60,61,61,61,60,,
1508,185.415401,50,246,128,60,59,60,60,60,60,60,60,60,60,,
1509,186.497034,50,247,129,60,59,60,60,60,60,60,60,60,60,,
1510,187.604213,50,246,129,60,60,60,60,60,60,60,61,60,60,,
1511,188.49294,50,246,130,60,60,60,60,60,60,60,60,60,60,,
1512,189.549331,50,246,130,60,60,60,60,60,60,60,60,60,60,,
1513,190.56851,50,246,130,60,60,60,60,60,60,60,61,60,60,,
1514,191.585808,50,246,130,60,60,60,60,60,60,60,60,60,60,,
1515,192.539188,50,246,130,60,60,60,60,60,60,60,60,60,60,,
