,0,1,7,
1984,847.948188,102,71,70
1985,849.722729,102,71,70
1986,850.690917,104,71,70
1987,851.712525,104,71,70
1988,852.784882,104,72,71
1989,853.786207,104,71,70
1990,854.766476,104,71,70
1991,855.740853,104,72,71
1992,856.717152,104,72,71
1993,857.749043,104,71,70
1994,858.761624,104,71,70
1995,859.745906,104,71,70
1996,860.788506,106,71,70
1997,861.815987,106,72,71
1998,862.941023,106,72,71
1999,864.865578,106,72,71
2000,865.747985,106,72,71
2001,866.765868,106,72,71
2002,867.754128,106,71,70
2003,868.784996,106,71,70
2004,869.703973,106,71,70
2005,870.729055,106,71,70
2006,871.697009,108,73,72
2007,872.677586,108,72,71
2008,873.670039,108,72,71
2009,874.749331,108,72,71
2010,875.658973,108,72,71
2011,876.674159,108,72,71
2012,877.789833,108,72,71
2013,878.763876,108,72,71
2014,879.711593,108,72,71
2015,880.754655,108,72,71
2016,881.684157,110,73,72
2017,882.735964,110,72,71
2018,883.732095,110,72,71
2019,884.657132,110,72,71
2020,885.710271,110,72,71
2021,886.699764,110,73,72
2022,887.654121,110,73,72
2023,888.744917,110,72,71
2024,889.720032,110,73,72
2025,890.647752,110,73,72
2026,891.830383,108,74,73
2027,892.918976,108,73,72
2028,893.670001,108,73,72
2029,894.724554,108,73,72
2030,895.73561,108,72,71
2031,896.715241,108,73,72
2032,897.682927,108,73,72
2033,898.691348,108,72,71
2034,899.703156,108,72,71
2035,900.660626,106,72,71
2036,901.761306,106,72,71
2037,902.769938,106,73,72
2038,903.736733,106,73,72
2039,904.744029,106,72,71
2040,905.76009,106,72,71
2041,906.801778,106,72,71
2042,907.853962,106,73,72
2043,908.788089,106,72,71
2044,909.697818,106,72,71
2045,910.650151,104,73,72
2046,911.760184,104,72,71
2047,912.830431,104,72,71
2048,913.813108,104,72,71
2049,914.808771,104,73,72
2050,915.840203,104,73,72
2051,916.841598,104,72,71
2052,917.81702,104,73,72
2053,918.919282,104,73,72
2054,919.872433,104,72,71
2055,920.851559,102,72,71
2056,921.819798,102,73,72
2057,922.925286,102,72,71
2058,924.693778,102,72,71
2059,925.763487,102,72,71
2060,926.771585,102,72,71
2061,927.80886,102,74,73
2062,928.737003,102,72,71
2063,929.781566,102,73,72
2064,930.869777,102,73,72
2065,931.770546,100,72,71
2066,932.785932,100,72,71
2067,933.794906,100,72,71
2068,934.723669,100,72,71
2069,935.74408,100,71,70
2070,936.786703,100,72,71
2071,937.843081,100,72,71
2072,938.721312,100,71,70
2073,939.744164,100,71,70
2074,940.717646,100,72,71
2075,941.625658,98,71,70
2076,942.778534,98,71,70
2077,943.725928,98,71,70
2078,944.681395,98,71,70
2079,945.750626,98,71,70
2080,946.767229,98,71,70
2081,947.724511,98,71,70
2082,948.654676,98,71,70
2083,949.721976,98,71,70
2084,950.72574,98,71,70
2085,951.633863,96,71,70
2086,952.810509,96,71,70
2087,953.724318,96,70,69
2088,954.6992,96,71,70
2089,955.722213,96,71,70
2090,956.771211,96,70,69
2091,957.739947,96,71,70
2092,958.744236,96,71,70
2093,959.711738,96,70,69
2094,960.714444,96,71,70
2095,961.70215,94,71,70
2096,962.789992,94,71,70
2097,963.78416,94,70,69
2098,964.654539,94,70,69
2099,965.75004,94,70,69
2100,966.807555,94,70,69
2101,967.869641,94,70,69
2102,968.739869,94,70,69
2103,969.744003,94,70,69
2104,970.707652,94,70,69
2105,971.6626,92,70,69
2106,972.766813,92,70,69
2107,973.826195,92,70,69
2108,974.739311,92,69,68
2109,975.768104,92,70,69
2110,976.775163,92,70,69
2111,977.745694,92,70,69
2112,978.787599,92,70,69
2113,979.898752,92,70,69
2114,980.797063,92,70,69
2115,981.81096,90,71,70
2116,982.987085,90,70,69
2117,984.774561,90,69,68
2118,985.791347,90,69,68
2119,986.773081,90,69,68
2120,987.833534,90,69,68
2121,988.845226,90,69,68
2122,989.764112,90,69,68
2123,990.751125,90,69,68
2124,991.782469,90,69,68
2125,992.822051,88,69,68
2126,993.878133,88,69,68
2127,994.755017,88,70,69
2128,995.86861,88,68,67
2129,996.809203,88,69,68
2130,997.943742,88,68,67
2131,999.752979,88,68,67
2132,1000.776516,88,68,67
2133,1001.67766,88,68,67
2134,1002.759922,88,68,67
2135,1003.720551,86,68,67
2136,1004.643564,86,68,67
2137,1005.728821,86,68,67
2138,1006.821311,86,68,67
2139,1007.763531,86,68,67
2140,1008.737278,86,67,66
2141,1009.699777,86,68,67
2142,1010.72386,86,68,67
2143,1011.648323,86,68,67
2144,1012.846028,86,68,67
2145,1013.77154,84,68,67
2146,1014.654891,84,67,66
2147,1015.730744,84,67,66
2148,1016.715718,84,68,67
2149,1017.70289,84,67,66
2150,1018.659611,84,68,67
2151,1019.786482,84,68,67
2152,1020.800818,84,67,66
2153,1021.807876,84,68,67
2154,1022.761562,84,68,67
2155,1023.80038,82,67,66
2156,1024.715137,82,67,66
2157,1025.825483,82,67,66
2158,1026.796498,82,67,66
2159,1027.819812,82,67,66
2160,1028.645517,82,67,66
2161,1029.764104,82,66,65
2162,1030.73267,82,67,66
2163,1031.745598,82,66,65
2164,1032.750998,82,66,65
2165,1033.771972,80,67,66
2166,1034.734576,80,66,65
2167,1035.711608,80,66,65
2168,1036.721608,80,66,65
2169,1037.739862,80,66,65
2170,1038.715,80,66,65
2171,1039.712932,80,66,65
2172,1040.741183,80,66,65
2173,1041.672658,80,66,65
2174,1042.842753,80,66,65
2175,1043.789511,78,67,66
2176,1044.709117,78,67,66
2177,1045.838788,78,66,65
2178,1046.811349,78,66,65
2179,1047.861171,78,66,65
2180,1048.755433,78,66,65
2181,1049.757076,78,66,65
2182,1050.70185,78,66,65
2183,1051.785553,78,66,65
2184,1052.783153,78,66,65
2185,1053.777303,76,66,65
2186,1054.792346,76,65,64
2187,1055.794803,76,66,65
2188,1056.780313,76,66,65
2189,1057.929905,76,65,64
2190,1059.784437,76,66,65
2191,1060.753096,76,65,64
2192,1061.689053,76,65,64
2193,1062.777789,76,65,64
2194,1063.867437,76,65,64
2195,1064.777132,74,66,65
2196,1065.771373,74,65,64
2197,1066.738863,74,65,64
2198,1067.713178,74,65,64
2199,1068.644282,74,65,64
2200,1069.70423,74,65,64
2201,1070.737266,74,65,64
2202,1071.73264,74,65,64
2203,1072.823037,74,65,64
2204,1073.834862,74,65,64
2205,1074.765185,72,65,64
2206,1075.643905,72,64,63
2207,1076.713856,72,64,63
2208,1077.74509,72,64,63
2209,1078.703878,72,64,63
2210,1079.732862,72,64,63
2211,1080.787197,72,64,63
2212,1081.719532,72,64,63
2213,1082.755642,72,64,63
2214,1083.769996,72,64,63
2215,1084.699416,70,64,63
2216,1085.656278,70,63,62
2217,1086.671832,70,63,62
2218,1087.838339,70,63,62
2219,1088.67695,70,63,62
2220,1089.699223,70,63,62
2221,1090.675715,70,63,62
2222,1091.653422,70,63,62
2223,1092.683008,70,63,62
2224,1093.692613,70,64,63
2225,1094.708032,68,63,62
2226,1095.608417,68,63,62
2227,1096.714017,68,63,62
2228,1097.656697,68,63,62
2229,1098.666522,68,62,61
2230,1099.684993,68,63,62
2231,1100.611876,68,62,61
2232,1101.647992,68,63,62
2233,1102.752807,68,63,62
2234,1103.597298,68,62,61
2235,1104.66723,66,63,62
2236,1105.665491,66,62,61
2237,1106.584567,66,62,61
2238,1107.756958,66,62,61
2239,1108.70549,66,63,62
2240,1109.766825,66,62,61
2241,1110.770836,66,63,62
2242,1111.785437,66,63,62
2243,1112.722655,66,63,62
2244,1113.690075,66,62,61
2245,1114.755472,64,62,61
2246,1115.748699,64,62,61
2247,1116.741044,64,63,62
2248,1117.842601,64,62,61
2249,1118.667787,64,62,61
2250,1119.729867,64,62,61
2251,1120.627032,64,62,61
2252,1121.693206,64,62,61
2253,1122.771289,64,62,61
2254,1123.691175,64,62,61
2255,1124.73729,62,61,60
2256,1125.703363,62,62,61
2257,1126.702298,62,62,61
2258,1127.675899,62,61,60
2259,1128.72981,62,61,60
2260,1129.689195,62,61,60
2261,1130.608911,62,61,60
2262,1131.745905,62,61,60
2263,1132.772515,62,61,60
2264,1133.652035,62,61,60
2265,1134.557508,60,61,60
2266,1135.707475,60,61,60
2267,1136.785114,60,61,60
2268,1137.767793,60,61,60
2269,1138.771385,60,61,60
2270,1139.758997,60,60,59
2271,1140.656605,60,61,60
2272,1141.772255,60,61,60
2273,1142.676432,60,60,59
2274,1143.699377,60,61,60
2275,1144.589319,58,60,59
2276,1145.685204,58,60,59
2277,1146.746442,58,60,59
2278,1147.788322,58,60,59
2279,1148.704827,58,60,59
2280,1149.69784,58,60,59
2281,1150.619083,58,60,59
2282,1151.703052,58,60,59
2283,1152.724279,58,60,59
2284,1153.659613,58,60,59
2285,1154.66932,56,60,59
2286,1155.671822,56,60,59
2287,1156.66585,56,59,58
2288,1157.624741,56,59,58
2289,1158.670728,56,59,58
2290,1159.677627,56,59,58
2291,1160.660736,56,59,58
2292,1161.743152,56,60,59
2293,1162.859042,56,60,59
2294,1163.743671,56,59,58
2295,1164.669656,54,60,59
2296,1165.734867,54,59,58
2297,1166.748615,54,58,57
2298,1167.624958,54,59,58
2299,1168.658144,54,59,58
2300,1169.662407,54,59,58
2301,1170.662237,54,59,58
2302,1171.6013,54,59,58
2303,1172.693303,54,59,58
2304,1173.720589,54,59,58
2305,1174.663774,52,59,58
2306,1175.683219,52,58,57
2307,1176.700303,52,58,57
2308,1177.847134,52,58,57
2309,1178.643457,52,58,57
2310,1179.667178,52,59,58
2311,1180.666599,52,58,57
2312,1181.605134,52,58,57
2313,1182.6855,52,58,57
2314,1183.665871,52,58,57
2315,1184.659536,50,58,57
2316,1185.674828,50,58,57
2317,1186.705838,50,58,57
2318,1187.687386,50,58,57
2319,1188.633734,50,57,56
2320,1189.726945,50,57,56
2321,1190.721758,50,57,56
2322,1191.733454,50,57,56
2323,1192.819905,50,57,56
2324,1193.75641,50,58,57
2325,1194.704254,48,58,57
2326,1195.639692,48,57,56
2327,1196.726961,48,57,56
2328,1197.662194,48,57,56
2329,1198.681532,48,57,56
2330,1199.75348,48,57,56
2331,1200.766993,48,57,56
2332,1201.779671,48,57,56
2333,1202.558034,48,57,56
2334,1203.684042,48,57,56
2335,1204.685434,46,57,56
2336,1205.592531,46,57,56
2337,1206.676755,46,57,56
2338,1207.907542,46,57,56
2339,1208.699292,46,57,56
2340,1209.751606,46,57,56
2341,1210.737218,46,57,56
2342,1211.729568,46,57,56
2343,1212.60609,46,57,56
2344,1213.712415,46,57,56
2345,1214.724321,44,56,55
2346,1215.603811,44,56,55
2347,1216.721345,44,57,56
2348,1217.632783,44,56,55
2349,1218.602386,44,56,55
2350,1219.69016,44,57,56
2351,1220.732517,44,57,56
2352,1221.635482,44,56,55
2353,1222.839319,44,56,55
2354,1223.749325,44,56,55
2355,1224.738775,42,57,56
2356,1225.695476,42,57,56
2357,1226.772758,42,56,55
2358,1227.760604,42,57,56
2359,1228.693777,42,56,55
2360,1229.670682,42,56,55
2361,1230.638308,42,56,55
2362,1231.674249,42,56,55
2363,1232.675623,42,57,56
2364,1233.592933,42,56,55
2365,1234.683027,40,56,55
2366,1235.748965,40,57,56
2367,1236.632388,40,56,55
2368,1237.819938,40,56,55
2369,1238.696264,40,56,55
2370,1239.730171,40,57,56
2371,1240.617885,40,57,56
2372,1241.668238,40,56,55
2373,1242.725573,40,56,55
2374,1243.593103,40,56,55
2375,1244.671441,38,56,55
2376,1245.659764,38,56,55
2377,1246.687323,38,56,55
2378,1247.703696,38,56,55
2379,1248.718056,38,56,55
2380,1249.661193,38,56,55
2381,1250.673963,38,56,55
2382,1251.69265,38,57,56
2383,1252.846989,38,57,56
2384,1253.70464,38,56,55
2385,1254.716663,36,56,55
2386,1255.704039,36,57,56
2387,1256.582347,36,56,55
2388,1257.667921,36,56,55
2389,1258.653686,36,56,55
2390,1259.656222,36,57,56
2391,1260.592421,36,56,55
2392,1261.685711,36,57,56
2393,1262.745399,36,56,55
2394,1263.657732,36,57,56
2395,1264.691109,34,57,56
2396,1265.798515,34,57,56
2397,1266.69542,34,57,56
2398,1267.822751,34,56,55
2399,1268.74588,34,56,55
2400,1269.688585,34,56,55
2401,1270.637723,34,57,56
2402,1271.710489,34,56,55
2403,1272.674034,34,56,55
2404,1273.576137,34,56,55
2405,1274.694798,32,56,55
2406,1275.668143,32,56,55
2407,1276.685582,32,57,56
2408,1277.676207,32,56,55
2409,1278.713976,32,57,56
2410,1279.6785,32,57,56
2411,1280.704451,32,57,56
2412,1281.750374,32,56,55
2413,1282.921499,32,57,56
2414,1284.765088,32,56,55
2415,1285.820496,30,57,56
2416,1286.802537,30,57,56
2417,1287.723407,30,57,56
2418,1288.761351,30,57,56
2419,1289.904576,30,57,56
2420,1290.888994,30,57,56
2421,1291.835381,30,57,56
2422,1292.751866,30,57,56
2423,1293.673298,30,57,56
2424,1294.756103,30,57,56
2425,1297.834799,30,57,56
2426,1298.69608,30,57,56
2427,1299.695167,30,57,56
2428,1300.622857,30,56,55
2429,1301.704469,30,57,56
2430,1302.717544,30,57,56
2431,1303.77917,30,57,56
2432,1304.774204,30,57,56
2433,1305.750403,30,56,55
2434,1306.754521,32,57,56
2435,1307.680031,32,57,56
2436,1308.715662,32,57,56
2437,1309.684163,32,56,55
2438,1310.700344,32,56,55
2439,1311.680795,32,56,55
2440,1312.831814,32,56,55
2441,1313.68749,32,56,55
2442,1314.592044,32,56,55
2443,1315.741535,32,57,56
2444,1316.743087,34,57,56
2445,1317.620148,34,57,56
2446,1318.737044,34,57,56
2447,1319.719841,34,57,56
2448,1320.624951,34,57,56
2449,1321.680751,34,56,55
2450,1322.811048,34,57,56
2451,1323.694774,34,56,55
2452,1324.613351,34,56,55
2453,1325.690156,34,56,55
2454,1326.67027,36,56,55
2455,1327.780512,36,56,55
2456,1328.753453,36,57,56
2457,1329.689163,36,57,56
2458,1330.763359,36,56,55
2459,1331.63342,36,56,55
2460,1332.761106,36,57,56
2461,1333.682808,36,56,55
2462,1334.584547,36,56,55
2463,1335.661461,36,56,55
2464,1336.654239,38,56,55
2465,1337.633915,38,56,55
2466,1338.686993,38,56,55
2467,1339.711797,38,57,56
2468,1340.723583,38,56,55
2469,1341.649806,38,56,55
2470,1342.8638,38,56,55
2471,1343.769706,38,56,55
2472,1344.676804,38,57,56
2473,1345.739029,38,56,55
2474,1346.724133,40,56,55
2475,1347.662232,40,56,55
2476,1348.650258,40,56,55
2477,1349.607967,40,56,55
2478,1350.733537,40,56,55
2479,1351.711641,40,56,55
2480,1352.781183,40,57,56
2481,1353.675436,40,57,56
2482,1354.739032,40,57,56
2483,1355.808729,40,57,56
2484,1356.694651,42,57,56
2485,1357.896271,42,57,56
2486,1358.738705,42,57,56
2487,1359.745095,42,57,56
2488,1360.717494,42,56,55
2489,1361.704998,42,57,56
2490,1362.708822,42,57,56
2491,1363.649674,42,56,55
2492,1364.707307,42,57,56
2493,1365.706447,42,56,55
2494,1366.712461,44,59,58
2495,1367.759524,44,57,56
2496,1368.84134,44,57,56
2497,1369.761921,44,57,56
2498,1370.728149,44,56,55
2499,1371.782135,44,57,56
2500,1372.880265,44,57,56
2501,1373.703835,44,57,56
2502,1374.739036,44,56,55
2503,1375.715639,44,56,55
2504,1376.627499,46,56,55
2505,1377.687964,46,56,55
2506,1378.647709,46,56,55
2507,1379.613813,46,57,56
2508,1380.663681,46,57,56
2509,1381.72001,46,57,56
2510,1382.689515,46,56,55
2511,1383.594168,46,56,55
2512,1384.732572,46,56,55
2513,1385.695166,46,56,55
2514,1386.686379,48,57,56
2515,1387.811745,48,57,56
2516,1388.693951,48,56,55
2517,1389.590357,48,56,55
2518,1390.658994,48,57,56
2519,1391.654075,48,57,56
2520,1392.651644,48,57,56
2521,1393.767001,48,56,55
2522,1394.746716,48,56,55
2523,1395.765666,48,57,56
2524,1396.715092,50,56,55
2525,1397.663046,50,57,56
2526,1398.662867,50,57,56
2527,1399.540836,50,57,56
2528,1400.670845,50,57,56
2529,1401.694051,50,57,56
2530,1402.739368,50,57,56
2531,1403.76332,50,57,56
2532,1404.747224,50,57,56
2533,1405.698223,50,57,56
2534,1406.672981,52,57,56
2535,1407.664593,52,58,57
2536,1408.694276,52,57,56
2537,1409.612089,52,57,56
2538,1410.701408,52,57,56
2539,1411.663637,52,57,56
2540,1412.682621,52,58,57
2541,1413.68771,52,57,56
2542,1414.596041,52,57,56
2543,1415.676105,52,57,56
2544,1416.649255,54,58,57
2545,1417.802145,54,58,57
2546,1418.674406,54,58,57
2547,1419.659923,54,58,57
2548,1420.567507,54,58,57
2549,1421.654624,54,58,57
2550,1422.664945,54,58,57
2551,1423.58442,54,58,57
2552,1424.659984,54,58,57
2553,1425.711436,54,58,57
2554,1426.620017,56,58,57
2555,1427.660309,56,58,57
2556,1428.726557,56,58,57
2557,1429.643315,56,58,57
2558,1430.717606,56,58,57
2559,1431.673793,56,59,58
2560,1432.837672,56,58,57
2561,1433.645818,56,58,57
2562,1434.654176,56,58,57
2563,1435.653873,56,59,58
2564,1436.628092,58,58,57
2565,1437.692834,58,59,58
2566,1438.664374,58,59,58
2567,1439.621907,58,60,59
2568,1440.700107,58,58,57
2569,1441.742294,58,59,58
2570,1442.659162,58,59,58
2571,1443.583137,58,59,58
2572,1444.66769,58,59,58
2573,1445.678938,58,59,58
2574,1446.589114,60,59,58
2575,1447.816917,60,59,58
2576,1448.685887,60,59,58
2577,1449.679929,60,59,58
2578,1450.72202,60,59,58
2579,1451.712793,60,59,58
2580,1452.685483,60,60,59
2581,1453.69034,60,59,58
2582,1454.696309,60,59,58
2583,1455.656707,60,60,59
2584,1456.626814,62,59,58
2585,1457.652756,62,60,59
2586,1458.672348,62,60,59
2587,1459.58436,62,60,59
2588,1460.657106,62,60,59
2589,1461.655407,62,60,59
2590,1462.715278,62,60,59
2591,1463.663572,62,60,59
2592,1464.661224,62,60,59
2593,1465.693421,62,61,60
2594,1466.629751,64,60,59
2595,1467.700678,64,60,59
2596,1468.730186,64,60,59
2597,1469.720144,64,61,60
2598,1470.646725,64,60,59
2599,1471.663526,64,61,60
2600,1472.661244,64,61,60
2601,1473.623548,64,61,60
2602,1474.661381,64,61,60
2603,1475.683372,64,60,59
2604,1476.57975,66,61,60
2605,1477.789503,66,60,59
2606,1478.685551,66,61,60
2607,1479.636029,66,61,60
2608,1480.714185,66,61,60
2609,1481.751784,66,61,60
2610,1482.71186,66,61,60
2611,1483.705837,66,61,60
2612,1484.705339,66,61,60
2613,1485.706454,66,61,60
2614,1486.568272,68,61,60
2615,1487.655212,68,61,60
2616,1488.685762,68,61,60
2617,1489.635104,68,61,60
2618,1490.646937,68,61,60
2619,1491.651264,68,61,60
2620,1492.748536,68,62,61
2621,1493.712517,68,62,61
2622,1494.703611,68,62,61
2623,1495.692463,68,61,60
2624,1496.597572,70,62,61
2625,1497.684103,70,62,61
2626,1498.694454,70,62,61
2627,1499.589458,70,62,61
2628,1500.646693,70,62,61
2629,1501.758261,70,62,61
2630,1502.679924,70,62,61
2631,1503.698189,70,62,61
2632,1504.702366,70,62,61
2633,1505.673225,70,63,62
2634,1506.593871,72,62,61
2635,1507.799688,72,62,61
2636,1508.703696,72,63,62
2637,1509.746975,72,63,62
2638,1510.713283,72,62,61
2639,1511.721319,72,63,62
2640,1512.812601,72,66,65
2641,1513.679995,72,63,62
2642,1514.650791,72,63,62
2643,1515.692054,72,62,61
2644,1516.606951,74,63,62
2645,1517.776112,74,64,63
2646,1518.752657,74,63,62
2647,1519.753399,74,63,62
2648,1520.76865,74,63,62
2649,1521.732113,74,63,62
2650,1522.824699,74,63,62
2651,1523.684413,74,63,62
2652,1524.805494,74,64,63
2653,1525.798798,74,63,62
2654,1526.765009,76,63,62
2655,1527.788339,76,63,62
2656,1528.740959,76,63,62
2657,1529.747878,76,65,64
2658,1530.841419,76,64,63
2659,1531.755509,76,64,63
2660,1532.829688,76,64,63
2661,1533.899172,76,64,63
2662,1534.879449,76,64,63
2663,1535.756465,76,65,64
2664,1537.094175,78,65,64
2665,1538.701144,78,64,63
2666,1539.76461,78,64,63
2667,1540.813884,78,64,63
2668,1541.711293,78,65,64
2669,1543.051349,78,64,63
2670,1545.752683,78,64,63
2671,1546.824156,78,65,64
2672,1547.736402,78,64,63
2673,1548.691916,78,64,63
2674,1549.706699,80,64,63
2675,1550.708471,80,65,64
2676,1551.750348,80,64,63
2677,1552.81653,80,65,64
2678,1553.699736,80,65,64
2679,1554.691017,80,64,63
2680,1555.731808,80,65,64
2681,1556.713979,80,64,63
2682,1557.750718,80,65,64
2683,1558.729271,80,65,64
2684,1559.692009,82,65,64
2685,1560.725822,82,65,64
2686,1561.698066,82,65,64
2687,1562.704871,82,65,64
2688,1563.740864,82,65,64
2689,1564.758541,82,65,64
2690,1565.745628,82,66,65
2691,1566.751413,82,65,64
2692,1567.842807,82,66,65
2693,1568.760045,82,66,65
2694,1569.739029,84,65,64
2695,1570.730204,84,66,65
2696,1571.785529,84,66,65
2697,1572.751087,84,66,65
2698,1573.755307,84,65,64
2699,1574.749934,84,65,64
2700,1575.726563,84,66,65
2701,1576.720865,84,66,65
2702,1577.723757,84,66,65
2703,1578.692112,84,66,65
2704,1579.707302,86,66,65
2705,1580.727725,86,66,65
2706,1581.7125,86,67,66
2707,1582.853352,86,66,65
2708,1583.770856,86,67,66
2709,1584.723557,86,66,65
2710,1585.747243,86,66,65
2711,1586.802203,86,67,66
2712,1587.745865,86,66,65
2713,1588.705325,86,66,65
2714,1589.752376,88,67,66
2715,1590.711086,88,66,65
2716,1591.707438,88,67,66
2717,1592.708411,88,67,66
2718,1593.718959,88,66,65
2719,1594.700354,88,67,66
2720,1595.724246,88,67,66
2721,1596.701934,88,67,66
2722,1597.856144,88,67,66
2723,1598.71621,88,67,66
2724,1599.69589,90,67,66
2725,1600.702702,90,67,66
2726,1601.727965,90,67,66
2727,1602.680087,90,67,66
2728,1603.693351,90,68,67
2729,1604.735397,90,68,67
2730,1605.741046,90,68,67
2731,1606.789548,90,67,66
2732,1607.790861,90,68,67
2733,1608.763306,90,67,66
2734,1609.809928,92,68,67
2735,1610.737708,92,68,67
2736,1611.76672,92,68,67
2737,1612.845328,92,67,66
2738,1613.7416,92,68,67
2739,1614.726611,92,67,66
2740,1615.73629,92,68,67
2741,1616.764155,92,68,67
2742,1617.734399,92,68,67
2743,1618.720018,92,68,67
2744,1619.687746,94,69,68
2745,1620.638349,94,68,67
2746,1621.686096,94,69,68
2747,1622.775664,94,68,67
2748,1623.897707,94,69,68
2749,1624.688994,94,68,67
2750,1625.722126,94,69,68
2751,1626.703048,94,68,67
2752,1627.852875,94,68,67
2753,1628.710489,94,69,68
2754,1629.732441,96,69,68
2755,1630.795687,96,69,68
2756,1631.741881,96,69,68
2757,1632.679701,96,69,68
2758,1633.692694,96,69,68
2759,1634.75509,96,69,68
2760,1635.759678,96,69,68
2761,1636.696163,96,69,68
2762,1637.67963,96,69,68
2763,1638.753615,96,69,68
2764,1639.727562,98,69,68
2765,1640.750053,98,69,68
2766,1641.701597,98,69,68
2767,1642.88789,98,69,68
2768,1643.735332,98,69,68
2769,1644.734122,98,70,69
2770,1645.755285,98,69,68
2771,1646.737753,98,70,69
2772,1647.830156,98,70,69
2773,1648.773728,98,69,68
2774,1649.838238,100,70,69
2775,1650.762291,100,69,68
2776,1651.768982,100,69,68
2777,1652.782605,100,70,69
2778,1653.728152,100,70,69
2779,1654.724173,100,70,69
2780,1655.775918,100,70,69
2781,1656.788757,100,70,69
2782,1657.890247,100,71,70
2783,1658.865966,100,71,70
2784,1659.831826,102,70,69
2785,1660.785328,102,70,69
2786,1661.83861,102,71,70
2787,1662.822705,102,71,70
2788,1663.766829,102,70,69
2789,1664.79332,102,71,70
2790,1665.754635,102,72,71
2791,1666.827023,102,70,69
2792,1667.790708,102,71,70
2793,1668.807942,102,70,69
2794,1669.811269,104,71,70
2795,1670.775351,104,71,70
2796,1671.779542,104,71,70
2797,1672.937431,104,71,70
2798,1674.784016,104,71,70
2799,1675.798493,104,71,70
2800,1676.667494,104,71,70
2801,1677.772145,104,71,70
2802,1678.719519,104,71,70
2803,1679.64427,104,72,71
2804,1680.724617,106,71,70
2805,1681.766281,106,71,70
2806,1682.701152,106,71,70
2807,1683.750014,106,71,70
2808,1684.683066,106,71,70
2809,1685.740248,106,71,70
2810,1686.809166,106,72,71
2811,1687.881215,106,72,71
2812,1688.786919,106,71,70
2813,1689.788821,106,71,70
2814,1690.763521,108,72,71
2815,1691.749987,108,72,71
2816,1692.777852,108,72,71
2817,1693.722816,108,72,71
2818,1694.7272,108,72,71
2819,1695.719562,108,72,71
2820,1696.709451,108,72,71
2821,1697.667937,108,72,71
2822,1698.736524,108,73,72
2823,1699.769669,108,72,71
2824,1700.728009,110,72,71
2825,1701.786501,110,73,72
2826,1702.876017,110,73,72
2827,1703.82809,110,72,71
2828,1704.846278,110,73,72
2829,1705.779779,110,72,71
2830,1706.778785,110,74,73
2831,1707.809025,110,72,71
2832,1708.784904,110,72,71
2833,1709.843771,110,72,71
2834,1710.749354,108,72,71
2835,1711.760646,108,73,72
2836,1712.784753,108,73,72
2837,1713.805847,108,72,71
2838,1714.821798,108,72,71
2839,1715.754929,108,72,71
2840,1716.804477,108,73,72
2841,1717.942268,108,73,72
2842,1719.865072,108,73,72
2843,1720.772313,106,72,71
2844,1721.72344,106,72,71
2845,1722.829116,106,73,72
2846,1723.800702,106,72,71
2847,1724.791911,106,72,71
2848,1725.778799,106,73,72
2849,1726.776421,106,72,71
2850,1727.805712,106,72,71
2851,1728.783621,106,72,71
2852,1729.747058,106,72,71
2853,1730.762946,104,73,72
2854,1731.76279,104,72,71
2855,1733.007829,104,72,71
2856,1734.782578,104,72,71
2857,1735.818517,104,72,71
2858,1736.796277,104,72,71
2859,1737.813145,104,73,72
2860,1738.806936,104,72,71
2861,1739.782889,104,72,71
2862,1740.872014,104,72,71
2863,1741.859052,102,72,71
2864,1742.820227,102,72,71
2865,1743.802902,102,71,70
2866,1744.785192,102,72,71
2867,1745.695264,102,72,71
2868,1746.753714,102,71,70
2869,1747.863764,102,72,71
2870,1748.788288,102,72,71
2871,1749.775131,102,72,71
2872,1750.76666,102,72,71
2873,1751.816854,100,71,70
2874,1752.820529,100,71,70
2875,1753.80842,100,71,70
2876,1754.789454,100,71,70
2877,1755.75818,100,71,70
2878,1756.723451,100,71,70
2879,1757.762784,100,72,71
2880,1758.794193,100,71,70
2881,1759.800661,100,71,70
2882,1760.746097,100,71,70
2883,1761.750621,98,71,70
2884,1762.878629,98,71,70
2885,1763.807473,98,71,70
2886,1764.754916,98,71,70
2887,1765.727998,98,71,70
2888,1766.684152,98,71,70
2889,1767.735702,98,71,70
2890,1768.724989,98,71,70
2891,1769.64333,98,71,70
2892,1770.732863,98,71,70
2893,1771.75717,96,71,70
2894,1772.651864,96,71,70
2895,1773.782678,96,71,70
2896,1774.773545,96,71,70
2897,1775.754423,96,71,70
2898,1776.801067,96,71,70
2899,1777.945461,96,70,69
2900,1779.780867,96,71,70
2901,1780.716415,96,70,69
2902,1781.7386,96,70,69
2903,1782.742741,94,70,69
2904,1783.698327,94,70,69
2905,1784.751474,94,70,69
2906,1785.722714,94,70,69
2907,1786.715739,94,71,70
2908,1787.719578,94,70,69
2909,1788.73394,94,70,69
2910,1789.757595,94,70,69
2911,1790.66319,94,70,69
2912,1791.727202,94,70,69
2913,1792.924843,92,70,69
2914,1794.775596,92,69,68
2915,1795.749142,92,69,68
2916,1796.806155,92,70,69
2917,1797.71601,92,70,69
2918,1798.787582,92,70,69
2919,1799.761045,92,69,68
2920,1800.705155,92,70,69
2921,1801.793653,92,70,69
2922,1802.783169,92,70,69
2923,1803.730941,90,69,68
2924,1804.783257,90,69,68
2925,1805.849225,90,69,68
